"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2018}]","2019","Instructions","EAR","instructions","34","220770","0.0-43.0","",""
"","11123","EAR_01","EAR","survey-multi-choice-vertical","35","231897","0.0-44.0","{""Q0"":""Siento que soy una persona digna de aprecio, al menos en igual medida que los demás.""}","{""Q0"":"" Muy de acuerdo""}"
"","4738","EAR_02","EAR","survey-multi-choice-vertical","36","236639","0.0-45.0","{""Q0"":""Creo que tengo un buen número de cualidades.""}","{""Q0"":"" Muy de acuerdo""}"
"","7006","EAR_03","EAR","survey-multi-choice-vertical","37","243648","0.0-46.0","{""Q0"":""En general, me inclino a pensar que soy un/a fracasado/a.""}","{""Q0"":"" Muy en desacuerdo""}"
"","4907","EAR_04","EAR","survey-multi-choice-vertical","38","248559","0.0-47.0","{""Q0"":""Soy capaz de hacer las cosas tan bien como la mayoría de la gente.""}","{""Q0"":"" De acuerdo""}"
"","12336","EAR_05","EAR","survey-multi-choice-vertical","39","260899","0.0-48.0","{""Q0"":""Siento que no tengo muchos motivos para sentirme orgulloso/a de mi.""}","{""Q0"":"" Muy en desacuerdo""}"
"","4658","EAR_06","EAR","survey-multi-choice-vertical","40","265562","0.0-49.0","{""Q0"":""Tengo una actitud positiva hacia mí mismo/a.""}","{""Q0"":"" Muy de acuerdo""}"
"","4306","EAR_07","EAR","survey-multi-choice-vertical","41","269870","0.0-50.0","{""Q0"":""En general, estoy satisfecho conmigo mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","4202","EAR_08","EAR","survey-multi-choice-vertical","42","274076","0.0-51.0","{""Q0"":""Desearía valorarme más a mi mismo/a.""}","{""Q0"":"" De acuerdo""}"
"","4797","EAR_09","EAR","survey-multi-choice-vertical","43","278876","0.0-52.0","{""Q0"":""A veces me siento verdaderamente inútil.""}","{""Q0"":"" En desacuerdo""}"
"","8350","EAR_10","EAR","survey-multi-choice-vertical","44","287232","0.0-53.0","{""Q0"":""A veces pienso que no soy bueno/a para nada.""}","{""Q0"":"" En desacuerdo""}"
