"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":1592}]","1592","Instructions","COVIDCONTROL","instructions","95","383216","0.0-112.0","","",""
"","4864.3150000000605","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","388082","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hijo/a(s)"",""&nbsp;Esposo(a)/Pareja""]}","[0]"
"","11667","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","399750","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social obligatorio (decretado por el Gobierno y/o el sistema público de salud)""}",""
"","3473","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","403224","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Ni bueno ni malo""}",""
"","32520.42499999993","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","435747","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;Dentro de mis conocidos"",""&nbsp;Dentro de mis amigos cercanos""]}","[0]"
"","4266","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","440015","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Ni bajo ni alto riesgo""}",""
"","3896","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","443913","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","21162","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","465076","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","2913","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","467990","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","2796","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","470787","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","2892","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","473680","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","4377","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","478058","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Mejor""}",""
"","2273","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","480332","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" Tengo el mismo trabajo""}",""
"","4639.150000000198","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","484972","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""8""}",""
