"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":2299}]","2301","Instructions","COVIDCONTROL","instructions","95","331452","0.0-112.0","","",""
"","24360.8000000022","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","355843","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hermano/a(s)/otro familiar menor de 60 años"",""&nbsp;Mascota(s)""]}","[0]"
"","15898","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","371752","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","4009","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","375772","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Bueno""}",""
"","15179.800000001735","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","390995","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;En mi país"",""&nbsp;En mi provincia o región"",""&nbsp;En mi ciudad"",""&nbsp;Dentro de mis conocidos"",""&nbsp;Dentro de mis amigos cercanos"",""&nbsp;Dentro de mi familia""]}","[0]"
"","3678","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","394688","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","7551","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","402262","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","3483","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","405757","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","3524","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","409301","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","2542","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","411851","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Muy alto riesgo""}",""
"","5786","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","417647","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Alto riesgo""}",""
"","5584","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","423250","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","6551","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","429830","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","5331.2999999980675","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","435173","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""1""}",""
