"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":2899}]","2904","Instructions","OTRASRELIG","instructions","84","626639","0.0-98.0","",""
"","6660.400000022491","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","633335","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""8""}"
"","1884","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","635229","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","2231","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","637469","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","5295","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","642768","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","1819","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","644597","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","3528","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","648140","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","5810","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","653963","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","4679","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","658649","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" La gran mayoría""}"
"","8265","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","666923","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Una vez al mes""}"
