"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses","question_order"
"[{""page_index"":0,""viewing_time"":3946}]","3947","Instructions","COVIDCONTROL","instructions","95","503280","0.0-112.0","","",""
"","15401.299999997718","COVIDCONTROL_01","COVIDCONTROL","survey-multi-select","96","518690","0.0-113.0","{""Q0"":""Quién más vive en su casa además de usted actualmente? (puede marcar más de una alternativa)""}","{""Q0"":[""&nbsp;Hermano/a(s)/otro familiar menor de 60 años"",""&nbsp;Personas mayores a 60 años"",""&nbsp;Mascota(s)""]}","[0]"
"","23095","COVIDCONTROL_02","COVIDCONTROL","survey-multi-choice-vertical","97","541791","0.0-114.0","{""Q0"":""Si tuviera que elegir aquella situación que más lo(a) representa durante la pandemia del COVID-19, ¿cuál sería?""}","{""Q0"":"" Estoy en cuarentena/distanciamiento social voluntario. Si trabajo y/o estudio, lo hago desde el lugar donde vivo""}",""
"","6783","COVIDCONTROL_03","COVIDCONTROL","survey-multi-choice-vertical","98","548581","0.0-115.0","{""Q0"":""De forma general, ¿cómo describiría su estado de salud en este último tiempo? Usted diría que es:""}","{""Q0"":"" Ni bueno ni malo""}",""
"","5962.599999998929","COVIDCONTROL_04","COVIDCONTROL","survey-multi-select","99","554558","0.0-116.0","{""Q0"":""A su alrededor, ¿ha habido diagnósticos de COVID-19? (Marque todas las alternativas que se ajusten a su realidad)""}","{""Q0"":[""&nbsp;No""]}","[0]"
"","5775","COVIDCONTROL_05","COVIDCONTROL","survey-multi-choice-vertical","100","560339","0.0-117.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","6807","COVIDCONTROL_06","COVIDCONTROL","survey-multi-choice-vertical","101","567153","0.0-118.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","3386","COVIDCONTROL_07","COVIDCONTROL","survey-multi-choice-vertical","102","570548","0.0-119.0","{""Q0"":""Qué tan en riesgo cree que se encuentra de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","5100","COVIDCONTROL_08","COVIDCONTROL","survey-multi-choice-vertical","103","575657","0.0-120.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Infectarse con COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","3656","COVIDCONTROL_09","COVIDCONTROL","survey-multi-choice-vertical","104","579320","0.0-121.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Experimentar una versión severa de la infección COVID-19""}","{""Q0"":"" Bajo riesgo""}",""
"","2057","COVIDCONTROL_10","COVIDCONTROL","survey-multi-choice-vertical","105","581385","0.0-122.0","{""Q0"":""Qué tan en riesgo cree que se encuentran su familiares o amigos cercanos de: Morir de COVID-19""}","{""Q0"":"" Muy bajo riesgo""}",""
"","6902","COVIDCONTROL_11","COVIDCONTROL","survey-multi-choice-vertical","106","588293","0.0-123.0","{""Q0"":""Cuando compara la situación financiera de su hogar antes y después de la pandemia por COVID-19, ¿considera que ahora es mejor, peor o que se ha mantenido igual que antes?""}","{""Q0"":"" Peor""}",""
"","10980","COVIDCONTROL_12","COVIDCONTROL","survey-multi-choice-vertical","107","599281","0.0-124.0","{""Q0"":""¿Cuál de las siguientes frases describe mejor su situación laboral durante la pandemia por COVID-19?""}","{""Q0"":"" No lo sé / Prefiero no responder""}",""
"","9518.299999996088","COVIDCONTROL_13","COVIDCONTROL","html-slider-response-CSCN","108","608804","0.0-125.0","{""Q0"":""¿En qué medida considera que las consecuencias de la pandemia han afectado su calidad de vida?""}","{""Q0"":""1""}",""
