"success","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","trialid","stimulus","responses"
"true","fullscreen","0","1123","0.0-0.0","","","","",""
"","instructions","1","2295","0.0-1.0","[{""page_index"":0,""viewing_time"":1166}]","1169","Instructions","",""
"","html-slider-response-CSCN","2","45762","0.0-2.0","","43454","OTRASRELIG_01","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","survey-multi-choice-vertical","3","50890","0.0-3.0","","5114","OTRASRELIG_02","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" No""}"
"","survey-multi-choice-vertical","4","56357","0.0-4.0","","5464","OTRASRELIG_03","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" No""}"
"","survey-multi-choice-vertical","5","59921","0.0-5.0","","3559","OTRASRELIG_04","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","survey-multi-choice-vertical","6","63800","0.0-6.0","","3874","OTRASRELIG_05","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","survey-multi-choice-vertical","7","68278","0.0-7.0","","4475","OTRASRELIG_06","{""Q0"":""Fui criado(a)""}","{""Q0"":"" No religioso(a)""}"
"","survey-multi-choice-vertical","8","76361","0.0-9.0","","8071","OTRASRELIG_08","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","survey-multi-choice-vertical","9","85424","0.0-11.0","","9053","OTRASRELIG_10","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Casi nadie o nadie""}"
"","survey-multi-choice-vertical","10","97806","0.0-12.0","","12373","OTRASRELIG_11","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Menos de una vez al año""}"
