"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3626}]","3627","Instructions","OTRASRELIG","instructions","84","990295","0.0-98.0","",""
"","10594.29999999702","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","1000910","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""10""}"
"","3290","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","1004211","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","5308","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","1009532","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","9411","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","1018955","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","5044","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","1024019","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","9349","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","1033393","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" No religioso(a)""}"
"","12863","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","1046275","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","19312","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","1065606","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Hartos""}"
"","24786","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","1090424","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
