"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3304}]","3305","Instructions","OTRASRELIG","instructions","84","681341","0.0-98.0","",""
"","25978.39999999269","OTRASRELIG_01","OTRASRELIG","html-slider-response-CSCN","85","707329","0.0-99.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""1""}"
"","10022","OTRASRELIG_02","OTRASRELIG","survey-multi-choice-vertical","86","717355","0.0-100.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","3272","OTRASRELIG_03","OTRASRELIG","survey-multi-choice-vertical","87","720629","0.0-101.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","2690","OTRASRELIG_04","OTRASRELIG","survey-multi-choice-vertical","88","723322","0.0-102.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","3047","OTRASRELIG_05","OTRASRELIG","survey-multi-choice-vertical","89","726372","0.0-103.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" Sí""}"
"","13908","OTRASRELIG_06","OTRASRELIG","survey-multi-choice-vertical","90","740284","0.0-104.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" Religioso(a), Católico(a)""}"
"","18219","OTRASRELIG_08","OTRASRELIG","survey-multi-choice-vertical","91","758514","0.0-106.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" No tengo una preferencia y/o afiliación religiosa""}"
"","11611","OTRASRELIG_10","OTRASRELIG","survey-multi-choice-vertical","92","770134","0.0-108.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Solo algunos""}"
"","45347","OTRASRELIG_11","OTRASRELIG","survey-multi-choice-vertical","93","815489","0.0-109.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Nunca, o practicamente nunca""}"
