"view_history","rt","trialid","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","responses"
"[{""page_index"":0,""viewing_time"":3768}]","3769","Instructions","instructions","0","3770","0.0-0.0","",""
"","14053.415000000314","OTRASRELIG_01","html-slider-response-CSCN","1","17825","0.0-1.0","{""Q0"":""¿Qué tan importante considera que es Dios en su vida? ""}","{""Q0"":""2""}"
"","2894","OTRASRELIG_02","survey-multi-choice-vertical","2","20722","0.0-2.0","{""Q0"":""¿Cree usted en Dios?""}","{""Q0"":"" Sí""}"
"","7286","OTRASRELIG_03","survey-multi-choice-vertical","3","28010","0.0-3.0","{""Q0"":""¿Cree usted en la vida después de la muerte?""}","{""Q0"":"" Sí""}"
"","11233","OTRASRELIG_04","survey-multi-choice-vertical","4","39245","0.0-4.0","{""Q0"":""¿Cree usted en el Infierno?""}","{""Q0"":"" No""}"
"","8831","OTRASRELIG_05","survey-multi-choice-vertical","5","48078","0.0-5.0","{""Q0"":""¿Cree usted en el Cielo?""}","{""Q0"":"" No""}"
"","4833","OTRASRELIG_06","survey-multi-choice-vertical","6","52914","0.0-6.0","{""Q0"":""Fui criado(a)""}","{""Q0"":"" No religioso(a)""}"
"","6789","OTRASRELIG_08","survey-multi-choice-vertical","7","59706","0.0-8.0","{""Q0"":""¿Cuál de los siguientes corresponde a su preferencia y/o afiliación religiosa?""}","{""Q0"":"" Católico(a)""}"
"","6457","OTRASRELIG_10","survey-multi-choice-vertical","8","66165","0.0-10.0","{""Q0"":""¿Su familia y/o amigos pertenecen a su mismo grupo religioso?""}","{""Q0"":"" Solo algunos""}"
"","14431","OTRASRELIG_11","survey-multi-choice-vertical","9","80597","0.0-11.0","{""Q0"":""Sin considerar matrimonios y funerales, y sin considerar el periodo de pandemia, ¿qué tan seguido asiste a servicios religiosos?""}","{""Q0"":"" Menos de una vez al año""}"
